id,in_temp,out_temp,pub_time,pub_date
10166,21,22,10,26/09/2020
10167,21,23,11,26/09/2020
10168,21,23,11,26/09/2020
10169,21,23,12,26/09/2020
10170,21,23,12,26/09/2020
10171,22,24,13,26/09/2020
10172,22,24,13,26/09/2020
10173,22,24,14,26/09/2020
10174,22,24,14,26/09/2020
10175,22,24,15,26/09/2020
10176,22,24,15,26/09/2020
10177,21,23,16,26/09/2020
10178,21,23,16,26/09/2020
10179,21,23,17,26/09/2020
10180,21,22,17,26/09/2020
10181,21,22,18,26/09/2020
10182,21,21,18,26/09/2020
10183,21,21,19,26/09/2020
10184,21,21,19,26/09/2020
10185,22,21,20,26/09/2020
10186,22,21,20,26/09/2020
10187,22,21,21,26/09/2020
10188,22,21,21,26/09/2020
10189,22,21,22,26/09/2020
10190,22,20,22,26/09/2020
10191,22,20,23,26/09/2020
10192,22,21,23,26/09/2020
10193,22,21,00,27/09/2020
10194,22,21,00,27/09/2020
10195,22,21,01,27/09/2020
10196,22,21,01,27/09/2020
10197,23,21,02,27/09/2020
10198,22,21,02,27/09/2020
10199,22,21,03,27/09/2020
10200,22,21,03,27/09/2020
10201,22,21,04,27/09/2020
10202,22,21,04,27/09/2020
10203,22,21,05,27/09/2020
10204,22,21,05,27/09/2020
10205,22,21,06,27/09/2020
10206,22,20,06,27/09/2020
10207,22,21,07,27/09/2020
10208,22,21,07,27/09/2020
10209,22,22,08,27/09/2020
10210,22,20,08,27/09/2020
10211,22,20,09,27/09/2020
10212,22,20,09,27/09/2020
10213,22,20,10,27/09/2020
10214,22,21,10,27/09/2020
10215,22,21,11,27/09/2020
10216,22,22,11,27/09/2020
10217,22,22,12,27/09/2020
10218,22,23,12,27/09/2020
10219,22,23,13,27/09/2020
10220,22,24,13,27/09/2020
10221,22,23,14,27/09/2020
10222,22,24,14,27/09/2020
10223,22,24,15,27/09/2020
10224,22,24,15,27/09/2020
10225,22,23,16,27/09/2020
10226,22,23,16,27/09/2020
10227,22,22,17,27/09/2020
10228,22,22,17,27/09/2020
10229,22,21,18,27/09/2020
10230,22,20,18,27/09/2020
10231,22,18,19,27/09/2020
10232,22,18,19,27/09/2020
10233,22,16,20,27/09/2020
10234,22,15,20,27/09/2020
10235,22,16,21,27/09/2020
10236,23,15,21,27/09/2020
10237,23,14,22,27/09/2020
10238,22,13,22,27/09/2020
10239,22,13,23,27/09/2020
10240,22,13,23,27/09/2020
10241,22,13,00,28/09/2020
10242,22,12,00,28/09/2020
10243,22,11,01,28/09/2020
10244,22,11,01,28/09/2020
10245,22,11,02,28/09/2020
10246,22,11,02,28/09/2020
10247,22,11,03,28/09/2020
10248,22,10,03,28/09/2020
10249,22,10,04,28/09/2020
10250,22,10,04,28/09/2020
10251,22,12,05,28/09/2020
10252,22,13,05,28/09/2020
10253,22,13,06,28/09/2020
10254,22,14,06,28/09/2020
10255,22,14,07,28/09/2020
10256,22,16,07,28/09/2020
10257,22,16,08,28/09/2020
10258,22,17,08,28/09/2020
10259,21,18,09,28/09/2020
10260,22,19,09,28/09/2020
10261,21,19,10,28/09/2020
10262,21,19,10,28/09/2020
10263,21,20,11,28/09/2020
10264,21,21,11,28/09/2020
10265,21,21,12,28/09/2020
10266,21,22,12,28/09/2020
10267,21,22,13,28/09/2020
10268,21,22,13,28/09/2020
10269,21,22,14,28/09/2020
10270,21,22,14,28/09/2020
10271,21,22,15,28/09/2020
10272,21,22,15,28/09/2020
10273,21,21,16,28/09/2020
10274,21,21,16,28/09/2020
10275,21,21,17,28/09/2020
10276,21,20,17,28/09/2020
10277,21,20,18,28/09/2020
10278,21,19,18,28/09/2020
10279,21,18,19,28/09/2020
10280,21,17,19,28/09/2020
10281,21,16,20,28/09/2020
10282,21,15,20,28/09/2020
10283,21,15,21,28/09/2020
10284,22,15,21,28/09/2020
10285,22,15,22,28/09/2020
10286,22,14,22,28/09/2020
10287,22,15,23,28/09/2020
10288,22,14,23,28/09/2020
10289,22,14,00,29/09/2020
10290,22,15,00,29/09/2020
10291,22,16,01,29/09/2020
10292,22,18,01,29/09/2020
10293,22,18,02,29/09/2020
10294,22,19,02,29/09/2020
10295,22,19,03,29/09/2020
10296,22,19,03,29/09/2020
10297,22,19,04,29/09/2020
10298,22,19,04,29/09/2020
10299,22,19,05,29/09/2020
10300,22,19,05,29/09/2020
10301,22,19,06,29/09/2020
10302,22,19,06,29/09/2020
10303,22,19,07,29/09/2020
10304,22,19,07,29/09/2020
10305,22,20,08,29/09/2020
10306,21,20,08,29/09/2020
10307,21,21,09,29/09/2020
10308,21,22,09,29/09/2020
10309,21,22,10,29/09/2020
10310,21,22,10,29/09/2020
10311,21,22,11,29/09/2020
10312,21,22,11,29/09/2020
10313,22,22,12,29/09/2020
10314,22,22,12,29/09/2020
10315,22,22,13,29/09/2020
10316,22,23,13,29/09/2020
10317,22,24,14,29/09/2020
10318,22,23,14,29/09/2020
10319,22,22,15,29/09/2020
10320,21,20,17,29/09/2020
10321,22,20,17,29/09/2020
10322,22,19,18,29/09/2020
10323,22,18,18,29/09/2020
10324,22,17,19,29/09/2020
10325,22,16,19,29/09/2020
10326,22,16,20,29/09/2020
10327,22,16,20,29/09/2020
10328,22,15,21,29/09/2020
10329,22,15,21,29/09/2020
10330,22,15,22,29/09/2020
10331,22,15,22,29/09/2020
10332,22,15,23,29/09/2020
10333,22,14,23,29/09/2020
10334,22,15,00,30/09/2020
10335,22,15,00,30/09/2020
10336,22,14,01,30/09/2020
10337,22,15,01,30/09/2020
10338,22,15,02,30/09/2020
10339,22,15,02,30/09/2020
10340,22,15,03,30/09/2020
10341,22,15,03,30/09/2020
10342,22,14,04,30/09/2020
10343,22,14,04,30/09/2020
10344,22,13,05,30/09/2020
10345,22,13,05,30/09/2020
10346,21,13,06,30/09/2020
10347,21,12,06,30/09/2020
10348,21,12,07,30/09/2020
10349,21,13,07,30/09/2020
10350,21,14,08,30/09/2020
10351,21,15,08,30/09/2020
10352,21,15,09,30/09/2020
10353,21,16,09,30/09/2020
10354,21,17,10,30/09/2020
10355,21,17,10,30/09/2020
10356,21,17,11,30/09/2020
10357,21,17,11,30/09/2020
10358,21,18,12,30/09/2020
10359,21,18,12,30/09/2020
10360,21,18,13,30/09/2020
10361,21,19,13,30/09/2020
10362,21,19,14,30/09/2020
10363,21,19,14,30/09/2020
10364,21,19,15,30/09/2020
10365,21,19,15,30/09/2020
10366,21,19,16,30/09/2020
10367,21,19,16,30/09/2020
10368,21,19,17,30/09/2020
10369,21,18,17,30/09/2020
10370,21,17,18,30/09/2020
10371,21,16,18,30/09/2020
10372,21,16,19,30/09/2020
10373,21,16,19,30/09/2020
10374,21,16,20,30/09/2020
10375,21,16,20,30/09/2020
10376,21,16,21,30/09/2020
10377,21,15,21,30/09/2020
10378,21,15,22,30/09/2020
10379,21,14,22,30/09/2020
10380,21,14,23,30/09/2020
10381,21,14,23,30/09/2020
10382,21,14,00,01/10/2020
10383,21,14,00,01/10/2020
10384,21,14,01,01/10/2020
10385,21,13,01,01/10/2020
10386,21,12,02,01/10/2020
10387,21,12,02,01/10/2020
10388,21,12,03,01/10/2020
10389,21,11,03,01/10/2020
10390,21,11,04,01/10/2020
10391,21,11,04,01/10/2020
10392,21,11,05,01/10/2020
10393,21,11,05,01/10/2020
10394,21,11,06,01/10/2020
10395,21,10,06,01/10/2020
10396,21,10,07,01/10/2020
10397,21,11,07,01/10/2020
10398,21,13,08,01/10/2020
10399,20,14,08,01/10/2020
10400,20,18,09,01/10/2020
10401,20,19,09,01/10/2020
10402,20,19,10,01/10/2020
10403,20,20,10,01/10/2020
10404,20,21,11,01/10/2020
10405,20,20,11,01/10/2020
10406,20,22,12,01/10/2020
10407,20,21,12,01/10/2020
10408,20,21,13,01/10/2020
10409,20,21,13,01/10/2020
10410,20,20,14,01/10/2020
10411,20,20,14,01/10/2020
10412,20,19,15,01/10/2020
10413,20,19,15,01/10/2020
10414,20,20,16,01/10/2020
10415,20,20,16,01/10/2020
10416,20,19,17,01/10/2020
10417,20,19,17,01/10/2020
10418,20,18,18,01/10/2020
10419,20,17,18,01/10/2020
10420,20,16,19,01/10/2020
10421,20,15,19,01/10/2020
10422,20,14,20,01/10/2020
10423,20,14,20,01/10/2020
10424,20,15,21,01/10/2020
10425,21,14,21,01/10/2020
10426,21,14,22,01/10/2020
10427,22,15,22,01/10/2020
10428,21,14,23,01/10/2020
10429,21,14,23,01/10/2020
10430,21,14,00,02/10/2020
10431,21,14,00,02/10/2020
10432,21,13,01,02/10/2020
10433,21,12,01,02/10/2020
10434,21,12,02,02/10/2020
10435,21,12,02,02/10/2020
10436,21,12,03,02/10/2020
10437,21,12,03,02/10/2020
10438,21,12,04,02/10/2020
10439,21,12,04,02/10/2020
10440,21,11,05,02/10/2020
10441,20,11,05,02/10/2020
10442,20,10,06,02/10/2020
10443,20,10,06,02/10/2020
10444,20,10,07,02/10/2020
10445,20,10,07,02/10/2020
10446,20,11,08,02/10/2020
10447,20,11,08,02/10/2020
10448,20,14,09,02/10/2020
10449,20,16,09,02/10/2020
10450,20,16,10,02/10/2020
10451,20,17,10,02/10/2020
10452,20,17,11,02/10/2020
10453,20,18,11,02/10/2020
10454,20,18,12,02/10/2020
10455,20,20,12,02/10/2020
10456,20,20,13,02/10/2020
10457,20,21,13,02/10/2020
10458,20,20,14,02/10/2020
10459,20,21,14,02/10/2020
10460,20,21,15,02/10/2020
10461,20,20,15,02/10/2020
10462,20,20,16,02/10/2020
10463,20,20,16,02/10/2020
10464,20,19,17,02/10/2020
10465,20,18,17,02/10/2020
10466,20,17,18,02/10/2020
10467,20,16,18,02/10/2020
10468,20,16,19,02/10/2020
10469,20,15,19,02/10/2020
10470,20,15,20,02/10/2020
10471,20,14,20,02/10/2020
10472,20,14,21,02/10/2020
10473,20,13,21,02/10/2020
10474,21,13,22,02/10/2020
10475,21,13,22,02/10/2020
10476,21,13,23,02/10/2020
10477,22,13,23,02/10/2020
10478,21,12,00,03/10/2020
10479,21,12,00,03/10/2020
10480,21,12,01,03/10/2020
10481,21,11,01,03/10/2020
10482,21,11,02,03/10/2020
10483,21,11,02,03/10/2020
10484,21,11,03,03/10/2020
10485,20,11,03,03/10/2020
10486,20,11,04,03/10/2020
10487,20,11,04,03/10/2020
10488,20,11,05,03/10/2020
10489,20,11,05,03/10/2020
10490,20,11,06,03/10/2020
10491,20,11,06,03/10/2020
10492,20,11,07,03/10/2020
10493,20,12,07,03/10/2020
10494,20,13,08,03/10/2020
10495,20,17,08,03/10/2020
10496,20,19,09,03/10/2020
10497,20,21,09,03/10/2020
10498,20,21,10,03/10/2020
10499,20,21,10,03/10/2020
10500,20,22,11,03/10/2020
10501,20,22,11,03/10/2020
10502,20,22,12,03/10/2020
10503,20,22,12,03/10/2020
10504,20,22,13,03/10/2020
10505,20,22,13,03/10/2020
10506,21,23,14,03/10/2020
10507,21,22,14,03/10/2020
10508,21,22,15,03/10/2020
10509,21,22,15,03/10/2020
10510,21,23,16,03/10/2020
10511,21,22,16,03/10/2020
10512,21,21,17,03/10/2020
10513,21,20,17,03/10/2020
10514,21,20,18,03/10/2020
10515,21,19,18,03/10/2020
10516,21,19,19,03/10/2020
10517,21,19,19,03/10/2020
10518,21,18,20,03/10/2020
10519,21,18,20,03/10/2020
10520,21,18,21,03/10/2020
10521,21,18,21,03/10/2020
10522,21,18,22,03/10/2020
10523,21,18,22,03/10/2020
10524,21,18,23,03/10/2020
10525,21,18,23,03/10/2020
10526,21,18,00,04/10/2020
10527,21,17,00,04/10/2020
10528,22,17,01,04/10/2020
10529,21,17,01,04/10/2020
10530,21,17,02,04/10/2020
10531,21,17,02,04/10/2020
10532,21,17,03,04/10/2020
10533,21,17,03,04/10/2020
10534,21,17,04,04/10/2020
10535,21,17,04,04/10/2020
10536,21,17,05,04/10/2020
10537,21,17,05,04/10/2020
10538,21,17,06,04/10/2020
10539,21,16,06,04/10/2020
10540,21,17,07,04/10/2020
10541,21,17,07,04/10/2020
10542,21,18,08,04/10/2020
10543,21,19,08,04/10/2020
10544,21,20,09,04/10/2020
10545,21,20,09,04/10/2020
10546,21,21,10,04/10/2020
10547,21,21,10,04/10/2020
10548,21,22,11,04/10/2020
10549,21,22,11,04/10/2020
10550,21,22,12,04/10/2020
10551,21,22,12,04/10/2020
10552,21,22,13,04/10/2020
10553,21,23,13,04/10/2020
10554,21,23,14,04/10/2020
10555,21,22,14,04/10/2020
10556,21,22,15,04/10/2020
10557,21,21,15,04/10/2020
10558,21,21,16,04/10/2020
10559,21,21,16,04/10/2020
10560,21,21,17,04/10/2020
10561,21,20,17,04/10/2020
10562,21,19,18,04/10/2020
10563,21,19,18,04/10/2020
10564,21,19,19,04/10/2020
10565,21,19,19,04/10/2020
10566,21,18,20,04/10/2020
10567,21,18,20,04/10/2020
10568,21,18,21,04/10/2020
10569,21,18,21,04/10/2020
10570,21,18,22,04/10/2020
10571,21,18,22,04/10/2020
10572,21,19,23,04/10/2020
10573,21,19,23,04/10/2020
10574,22,19,00,05/10/2020
10575,21,19,00,05/10/2020
10576,21,18,01,05/10/2020
10577,21,19,01,05/10/2020
10578,21,19,02,05/10/2020
10579,21,18,02,05/10/2020
10580,21,18,03,05/10/2020
10581,21,18,03,05/10/2020
10582,21,18,04,05/10/2020
10583,21,18,04,05/10/2020
10584,21,18,05,05/10/2020
10585,21,18,05,05/10/2020
10586,21,18,06,05/10/2020
10587,21,18,06,05/10/2020
10588,21,18,07,05/10/2020
10589,21,19,07,05/10/2020
10590,21,19,08,05/10/2020
10591,21,19,08,05/10/2020
10592,21,20,09,05/10/2020
10593,21,20,09,05/10/2020
10594,21,20,10,05/10/2020
10595,21,20,10,05/10/2020
10596,21,21,11,05/10/2020
10597,21,21,11,05/10/2020
10598,21,22,12,05/10/2020
10599,21,22,12,05/10/2020
10600,21,21,13,05/10/2020
10601,21,21,13,05/10/2020
10602,21,22,14,05/10/2020
10603,21,22,14,05/10/2020
10604,21,22,15,05/10/2020
10605,21,21,15,05/10/2020
10606,21,21,16,05/10/2020
10607,21,21,16,05/10/2020
10608,21,21,17,05/10/2020
10609,21,20,17,05/10/2020
10610,21,20,18,05/10/2020
10611,21,19,18,05/10/2020
10612,21,19,19,05/10/2020
10613,21,19,19,05/10/2020
10614,21,19,20,05/10/2020
10615,21,19,20,05/10/2020
10616,22,19,21,05/10/2020
10617,22,19,21,05/10/2020
10618,22,19,22,05/10/2020
10619,22,19,22,05/10/2020
10620,22,19,23,05/10/2020
10621,22,19,23,05/10/2020
10622,22,19,00,06/10/2020
10623,22,19,00,06/10/2020
10624,22,18,01,06/10/2020
10625,22,18,01,06/10/2020
10626,22,18,02,06/10/2020
10627,22,18,02,06/10/2020
10628,22,18,03,06/10/2020
10629,22,19,03,06/10/2020
10630,22,19,04,06/10/2020
10631,22,19,04,06/10/2020
10632,22,19,05,06/10/2020
10633,22,19,05,06/10/2020
10634,22,19,06,06/10/2020
10635,22,19,06,06/10/2020
10636,22,19,07,06/10/2020
10637,21,19,07,06/10/2020
10638,22,20,08,06/10/2020
10639,22,20,08,06/10/2020
10640,21,21,09,06/10/2020
10641,22,21,09,06/10/2020
10642,22,22,10,06/10/2020
10643,22,22,10,06/10/2020
10644,22,22,11,06/10/2020
10645,21,22,11,06/10/2020
10646,22,22,12,06/10/2020
10647,21,22,12,06/10/2020
10648,22,23,13,06/10/2020
10649,22,23,13,06/10/2020
10650,22,23,14,06/10/2020
10651,22,22,14,06/10/2020
10652,22,21,15,06/10/2020
10653,22,21,15,06/10/2020
10654,22,21,16,06/10/2020
10655,22,21,16,06/10/2020
10656,22,21,17,06/10/2020
10657,22,21,17,06/10/2020
10658,22,20,18,06/10/2020
10659,22,20,18,06/10/2020
10660,22,20,19,06/10/2020
10661,22,20,19,06/10/2020
10662,22,20,20,06/10/2020
10663,22,20,20,06/10/2020
10664,22,20,21,06/10/2020
10665,22,20,21,06/10/2020
10666,22,19,22,06/10/2020
10667,22,20,22,06/10/2020
10668,22,20,23,06/10/2020
10669,22,20,23,06/10/2020
10670,22,20,00,07/10/2020
10671,22,20,00,07/10/2020
10672,22,20,01,07/10/2020
10673,22,20,01,07/10/2020
10674,22,20,02,07/10/2020
10675,22,20,02,07/10/2020
10676,22,20,03,07/10/2020
10677,22,20,03,07/10/2020
10678,22,20,04,07/10/2020
10679,22,19,04,07/10/2020
10680,22,19,05,07/10/2020
10681,22,19,05,07/10/2020
10682,22,19,06,07/10/2020
10683,22,19,06,07/10/2020
10684,22,20,07,07/10/2020
10685,22,20,07,07/10/2020
10686,22,20,08,07/10/2020
10687,22,21,08,07/10/2020
10688,22,21,09,07/10/2020
10689,22,22,09,07/10/2020
10690,22,22,10,07/10/2020
10691,22,22,10,07/10/2020
10692,22,22,11,07/10/2020
10693,22,22,11,07/10/2020
10694,22,23,12,07/10/2020
10695,22,23,12,07/10/2020
10696,22,23,13,07/10/2020
10697,22,24,13,07/10/2020
10698,22,23,14,07/10/2020
10699,22,23,14,07/10/2020
10700,22,24,15,07/10/2020
10701,22,23,15,07/10/2020
10702,22,23,16,07/10/2020
10703,22,23,16,07/10/2020
10704,22,22,17,07/10/2020
10705,22,22,17,07/10/2020
10706,22,21,18,07/10/2020
10707,22,21,18,07/10/2020
10708,22,21,19,07/10/2020
10709,22,21,19,07/10/2020
10710,22,21,20,07/10/2020
10711,22,21,20,07/10/2020
10712,22,20,21,07/10/2020
10713,22,20,21,07/10/2020
10714,22,20,22,07/10/2020
10715,22,20,22,07/10/2020
10716,22,20,23,07/10/2020
10717,23,20,23,07/10/2020
10718,23,20,00,08/10/2020
10719,23,20,00,08/10/2020
10720,22,20,01,08/10/2020
10721,22,20,01,08/10/2020
10722,22,19,02,08/10/2020
10723,22,20,02,08/10/2020
10724,22,20,03,08/10/2020
10725,22,20,03,08/10/2020
10726,22,20,04,08/10/2020
10727,22,20,04,08/10/2020
10728,22,19,05,08/10/2020
10729,22,20,05,08/10/2020
10730,22,20,06,08/10/2020
10731,22,20,06,08/10/2020
10732,22,20,07,08/10/2020
10733,22,20,07,08/10/2020
10734,22,20,08,08/10/2020
10735,22,20,08,08/10/2020
10736,22,20,09,08/10/2020
10737,22,20,09,08/10/2020
10738,22,21,10,08/10/2020
10739,22,20,10,08/10/2020
10740,22,21,16,08/10/2020
10741,22,22,16,08/10/2020
10742,22,21,17,08/10/2020
10743,22,21,17,08/10/2020
10744,22,21,18,08/10/2020
10745,22,20,18,08/10/2020
10746,22,20,19,08/10/2020
10747,22,20,19,08/10/2020
10748,22,20,20,08/10/2020
10749,22,20,20,08/10/2020
10750,22,19,21,08/10/2020
10751,22,20,21,08/10/2020
10752,22,20,22,08/10/2020
10753,22,19,22,08/10/2020
10754,23,19,23,08/10/2020
10755,23,19,23,08/10/2020
10756,23,19,00,09/10/2020
10757,23,19,00,09/10/2020
10758,23,18,01,09/10/2020
10759,23,19,01,09/10/2020
10760,23,18,02,09/10/2020
10761,23,18,02,09/10/2020
10762,23,18,03,09/10/2020
10763,22,18,03,09/10/2020
10764,22,19,04,09/10/2020
10765,22,18,04,09/10/2020
10766,22,18,05,09/10/2020
10767,22,17,05,09/10/2020
10768,22,18,06,09/10/2020
10769,22,17,06,09/10/2020
10770,22,17,07,09/10/2020
10771,22,17,07,09/10/2020
10772,22,18,08,09/10/2020
10773,22,18,08,09/10/2020
10774,22,18,09,09/10/2020
10775,22,19,09,09/10/2020
10776,22,19,10,09/10/2020
10777,22,20,10,09/10/2020
10778,22,20,11,09/10/2020
10779,22,21,11,09/10/2020
10780,22,21,12,09/10/2020
10781,22,22,12,09/10/2020
10782,22,21,13,09/10/2020
10783,22,21,13,09/10/2020
10784,22,21,14,09/10/2020
10785,22,20,14,09/10/2020
10786,22,21,15,09/10/2020
10787,22,21,15,09/10/2020
10788,22,21,16,09/10/2020
10789,22,20,16,09/10/2020
10790,22,20,17,09/10/2020
10791,22,20,17,09/10/2020
10792,22,19,18,09/10/2020
10793,22,18,18,09/10/2020
10794,22,19,19,09/10/2020
10795,22,18,19,09/10/2020
10796,22,18,20,09/10/2020
10797,22,18,20,09/10/2020
10798,22,17,21,09/10/2020
10799,23,16,21,09/10/2020
10800,22,16,22,09/10/2020
10801,22,16,22,09/10/2020
10802,22,15,23,09/10/2020
10803,23,15,23,09/10/2020
10804,22,15,00,10/10/2020
10805,22,15,00,10/10/2020
10806,22,15,01,10/10/2020
10807,23,15,01,10/10/2020
10808,23,15,02,10/10/2020
10809,23,16,02,10/10/2020
10810,23,17,03,10/10/2020
10811,23,17,03,10/10/2020
10812,23,17,04,10/10/2020
10813,23,17,04,10/10/2020
10814,23,17,05,10/10/2020
10815,22,16,05,10/10/2020
10816,22,16,06,10/10/2020
10817,22,16,06,10/10/2020
10818,22,16,07,10/10/2020
10819,22,16,07,10/10/2020
10820,22,16,08,10/10/2020
10821,22,16,08,10/10/2020
10822,22,17,09,10/10/2020
10823,22,17,09,10/10/2020
10824,22,18,10,10/10/2020
10825,22,19,10,10/10/2020
10826,22,21,11,10/10/2020
10827,22,21,11,10/10/2020
10828,22,22,12,10/10/2020
10829,22,22,12,10/10/2020
10830,22,22,13,10/10/2020
10831,22,22,13,10/10/2020
10832,21,23,14,10/10/2020
10833,22,23,14,10/10/2020
10834,22,23,15,10/10/2020
10835,21,23,15,10/10/2020
10836,21,22,16,10/10/2020
10837,21,21,16,10/10/2020
10838,21,21,17,10/10/2020
10839,22,20,17,10/10/2020
10840,22,19,18,10/10/2020
10841,21,19,18,10/10/2020
10842,22,19,19,10/10/2020
10843,22,18,19,10/10/2020
10844,22,17,20,10/10/2020
10845,22,16,20,10/10/2020
10846,22,16,21,10/10/2020
10847,22,17,21,10/10/2020
10848,22,18,22,10/10/2020
10849,22,17,22,10/10/2020
10850,22,17,23,10/10/2020
10851,22,16,23,10/10/2020
10852,22,17,00,11/10/2020
10853,22,16,00,11/10/2020
10854,22,16,01,11/10/2020
10855,22,16,01,11/10/2020
10856,22,15,02,11/10/2020
10857,22,15,02,11/10/2020
10858,22,14,03,11/10/2020
10859,22,14,03,11/10/2020
10860,22,13,04,11/10/2020
10861,22,13,04,11/10/2020
10862,22,13,05,11/10/2020
10863,22,13,05,11/10/2020
10864,22,13,06,11/10/2020
10865,22,13,06,11/10/2020
10866,22,12,07,11/10/2020
10867,22,13,07,11/10/2020
10868,21,13,08,11/10/2020
10869,22,14,08,11/10/2020
10870,21,15,09,11/10/2020
10871,21,16,09,11/10/2020
10872,21,17,10,11/10/2020
10873,21,18,10,11/10/2020
10874,21,19,11,11/10/2020
10875,21,20,11,11/10/2020
10876,21,19,12,11/10/2020
10877,21,20,12,11/10/2020
10878,21,21,13,11/10/2020
10879,21,21,13,11/10/2020
10880,21,21,14,11/10/2020
10881,21,22,14,11/10/2020
10882,21,22,15,11/10/2020
10883,21,21,15,11/10/2020
10884,21,20,16,11/10/2020
10885,21,21,16,11/10/2020
10886,21,20,17,11/10/2020
10887,21,19,17,11/10/2020
10888,21,18,18,11/10/2020
10889,21,16,18,11/10/2020
10890,21,16,19,11/10/2020
10891,21,15,19,11/10/2020
10892,21,15,20,11/10/2020
10893,21,15,20,11/10/2020
10894,21,14,21,11/10/2020
10895,21,14,21,11/10/2020
10896,21,14,22,11/10/2020
10897,21,14,22,11/10/2020
10898,21,14,23,11/10/2020
10899,21,14,23,11/10/2020
10900,21,14,00,12/10/2020
10901,21,13,00,12/10/2020
10902,22,13,01,12/10/2020
10903,22,13,01,12/10/2020
10904,22,12,02,12/10/2020
10905,22,12,02,12/10/2020
10906,21,12,03,12/10/2020
10907,21,12,03,12/10/2020
10908,21,12,04,12/10/2020
10909,21,11,04,12/10/2020
10910,21,11,05,12/10/2020
10911,21,11,05,12/10/2020
10912,21,11,06,12/10/2020
10913,21,11,06,12/10/2020
10914,21,11,07,12/10/2020
10915,21,11,07,12/10/2020
10916,21,13,08,12/10/2020
10917,21,15,08,12/10/2020
10918,21,17,09,12/10/2020
10919,21,19,09,12/10/2020
10920,21,19,10,12/10/2020
10921,21,20,10,12/10/2020
10922,21,21,11,12/10/2020
10923,21,22,11,12/10/2020
10924,21,22,12,12/10/2020
10925,21,21,12,12/10/2020
10926,20,22,13,12/10/2020
10927,21,22,13,12/10/2020
10928,21,22,14,12/10/2020
10929,21,21,14,12/10/2020
10930,21,21,15,12/10/2020
10931,21,21,15,12/10/2020
10932,21,21,16,12/10/2020
10933,21,21,16,12/10/2020
10934,21,20,17,12/10/2020
10935,23,20,17,12/10/2020
10936,22,19,18,12/10/2020
10937,22,18,18,12/10/2020
10938,22,18,19,12/10/2020
10939,22,17,19,12/10/2020
10940,22,17,20,12/10/2020
10941,22,17,20,12/10/2020
10942,22,17,21,12/10/2020
10943,22,17,21,12/10/2020
10944,22,17,22,12/10/2020
10945,22,17,22,12/10/2020
10946,21,17,23,12/10/2020
10947,21,17,23,12/10/2020
10948,21,17,00,13/10/2020
10949,22,17,00,13/10/2020
10950,22,17,01,13/10/2020
10951,22,17,01,13/10/2020
10952,22,17,02,13/10/2020
10953,21,17,02,13/10/2020
10954,21,17,03,13/10/2020
10955,21,17,03,13/10/2020
10956,21,18,04,13/10/2020
10957,21,18,04,13/10/2020
10958,21,18,05,13/10/2020
10959,21,18,05,13/10/2020
10960,21,18,06,13/10/2020
10961,21,18,06,13/10/2020
10962,21,18,07,13/10/2020
10963,21,18,07,13/10/2020
10964,21,18,08,13/10/2020
10965,21,19,08,13/10/2020
10966,21,19,09,13/10/2020
10967,21,19,09,13/10/2020
10968,21,20,10,13/10/2020
10969,21,21,10,13/10/2020
10970,21,21,11,13/10/2020
10971,21,21,11,13/10/2020
10972,21,22,12,13/10/2020
10973,21,22,12,13/10/2020
10974,21,23,13,13/10/2020
10975,21,22,13,13/10/2020
10976,21,22,14,13/10/2020
10977,21,22,14,13/10/2020
10978,21,22,15,13/10/2020
10979,21,21,15,13/10/2020
10980,21,21,16,13/10/2020
10981,21,21,16,13/10/2020
10982,21,20,17,13/10/2020
10983,21,20,17,13/10/2020
10984,21,20,18,13/10/2020
10985,21,20,18,13/10/2020
10986,21,19,19,13/10/2020
10987,21,19,19,13/10/2020
10988,21,19,20,13/10/2020
10989,21,19,20,13/10/2020
10990,21,20,21,13/10/2020
10991,21,20,21,13/10/2020
10992,21,20,22,13/10/2020
10993,21,20,22,13/10/2020
10994,22,20,23,13/10/2020
10995,23,20,23,13/10/2020
10996,22,19,00,14/10/2020
10997,22,18,00,14/10/2020
10998,22,18,01,14/10/2020
10999,22,17,01,14/10/2020
11000,22,15,02,14/10/2020
11001,22,15,02,14/10/2020
11002,22,14,03,14/10/2020
11003,22,14,03,14/10/2020
11004,22,14,04,14/10/2020
11005,22,14,04,14/10/2020
11006,22,13,05,14/10/2020
11007,22,13,05,14/10/2020
11008,22,13,06,14/10/2020
11009,22,12,06,14/10/2020
11010,21,12,07,14/10/2020
11011,21,12,07,14/10/2020
11012,21,12,08,14/10/2020
11013,21,13,08,14/10/2020
11014,21,14,09,14/10/2020
11015,21,15,09,14/10/2020
11016,21,16,10,14/10/2020
11017,21,16,10,14/10/2020
11018,21,17,11,14/10/2020
11019,21,18,11,14/10/2020
11020,21,18,12,14/10/2020
11021,21,19,12,14/10/2020
11022,21,19,13,14/10/2020
11023,21,20,13,14/10/2020
11024,21,20,14,14/10/2020
11025,21,20,14,14/10/2020
11026,21,20,15,14/10/2020
11027,20,20,15,14/10/2020
11028,20,20,16,14/10/2020
11029,20,20,16,14/10/2020
11030,20,19,17,14/10/2020
11031,20,18,17,14/10/2020
11032,20,17,18,14/10/2020
11033,20,16,18,14/10/2020
11034,21,15,19,14/10/2020
11035,21,14,19,14/10/2020
11036,21,14,20,14/10/2020
11037,21,13,20,14/10/2020
11038,21,13,21,14/10/2020
